"Country","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007"
"South Korea",1.74815377329295,1.67271178052562,1.76078337679385,1.64499635409403,1.73532605685775,1.78833559144665,1.70820836502532,1.64719861046956,1.83413764204822,1.9264043067384
"Southern Kuriles",1.77203379656715,1.3566636599907,1.2327307695,1.54195627348347,1.68426089006715,1.08233371161157,1.31128993745558,1.41253625861674,1.56127023838223,1.41096444209711
"Spain",0.387034383144439,0.402443118828785,0.393722060583162,0.435494887986869,0.38874074115036,0.365168543233265,0.366365604256437,0.408807839509011,0.468355609918383,0.443493365005407
"Sri Lanka",0.58994955274031,0.744785868367442,0.630488646168992,0.652132946072868,0.607111126724031,0.603371088041085,0.597632785410077,0.623331675748837,0.609357055848062,0.60605179699845
"Sudan",0.301164623039252,0.309439560923364,0.28863837428972,0.287727411342056,0.393147443592523,0.374707294209346,0.390008002842991,0.402615753106542,0.385386183783178,0.361077166936449
"Suriname",2.36021034878378,2.94216879608649,2.73994352507027,3.15491604798378,2.92095655447568,2.63856119564054,2.47008726676216,2.45219607884595,2.79466802761351,2.98886921525676
"Sweden",5.09644562100907,5.51997026716402,5.18596069886017,5.7070250691644,5.46314705746334,4.88300763897657,4.65962696587453,5.7293291365839,5.97214285360204,6.52347068019728
"Syria",0.14034855875,0.16213174959375,0.145278981226562,0.136078730609375,0.142069186507813,0.154630779171875,0.134809878617187,0.128103987179687,0.140990413226562,0.157805805585937
"Taiwan",0.365749341149079,0.425758457988275,0.422637403685092,0.485150557904523,0.400294201521776,0.39660610689196,0.43762051520268,0.43642292828727,0.434130400788107,0.426470122935511
"Tanzania",0.256626868194884,0.221809397941535,0.238979306679659,0.274965687682095,0.319801407057247,0.285416566470158,0.255114740619976,0.244689843939099,0.233214650052375,0.234604233548112
"Thailand",0.787618648461539,0.60937196105503,0.649026520405917,0.593327201994083,0.643421320504734,0.641121337002959,0.614141022614793,0.649249628464497,0.565738999221302,0.707249643876923
"Togo",0.556717125319149,0.417425903297872,0.452950780191489,0.452129157085106,0.469336611106383,0.663243681042553,0.612682537297872,0.46207123106383,0.607325838531915,0.470707421893617
"Tokelau",0.0806811053091398,0.0836018624677419,0.0927287371129032,0.0841213602580645,0.086931717577957,0.0857021890134409,0.0785797336209677,0.0809971230645161,0.0556125668521505,0.0723844562634409
"Tonga",0.07638135444,0.12817098774,0.115720197728889,0.111992502946667,0.101828200864444,0.105370427911111,0.123593073355556,0.108999890917778,0.118320227182222,0.131821080984444
"Trinidad and Tobago",2.54457699648773,2.68575430241718,2.75309260190184,1.95996418558896,2.31740927826687,2.46097762116564,2.44731100641104,2.48465251372393,2.78407409579141,2.5317138557454
"Tunisia",0.587373145050701,0.659250748439051,0.582168979570658,0.600304246953614,0.565832325641855,0.656035025779935,0.610248095033441,0.641762803407767,0.649612821760518,0.645840952949299
"Turkey",0.92863190199395,1.08416310110415,0.884311033460242,1.14667216440017,0.800353793977528,0.713809010963699,0.776240415661193,0.693373398377269,0.840034112181936,0.669152685878565
"Turks and Caicos Islands",0.246562734,0.263411836409449,0.263185948632546,0.260852925598425,0.254941418461942,0.24522972652231,0.235604308506562,0.281508249501312,0.253232491650919,0.251404930698163
"Tuvalu",0.0782883874677419,0.0714582662634409,0.0615418231774194,0.0629256072284946,0.0814866305510753,0.0862493981935484,0.075495742327957,0.0846726391666667,0.0589147340456989,0.0656921337795699
"Ukraine",4.26180210134738,4.35270102650654,4.07239632950872,3.69354183462282,3.04891341711047,2.84265709448183,3.69284634371003,4.59863649588009,4.28464171055378,5.16660149857994
"United Arab Emirates",1.24461436921992,1.29793631700752,1.43708619090038,1.46854692414286,1.48958271836466,1.52889932405263,1.52026226031203,1.45903555184023,1.63032477856203,1.63347008757143
"United Kingdom",1.97580092333749,1.97093371743456,2.14252883077995,2.36240924630645,1.99270977923191,1.92837196114195,1.87582612258877,1.78959412191321,2.00187305381,2.08757797104883
"United States",2.33108855367818,2.18204712018336,2.008628824284,2.26861165891507,2.25032654572635,2.3108566916114,2.20721395598755,2.47077816913903,2.29530264436393,2.27396754924002
"Uruguay",7.86559008431337,5.68112160257884,5.03751222520958,7.17430015062874,7.52275617592016,7.15401562416766,5.02093861926547,6.33433487033134,5.6215358583992,6.06892075813772
"Vanuatu",0.113826562971036,0.117628605810015,0.112556099285223,0.113421203039273,0.0991557128870889,0.107490447083947,0.107611873922926,0.107610554552283,0.122827298454099,0.119552037375552
"Venezuela",2.67736899462267,2.661469004788,2.578340040656,2.215772896296,2.39370970741,2.24746063969,2.55256108874467,2.66290067384333,2.85136764348333,2.914696108426
"Viet Nam",0.866396536970031,0.995253295775631,1.03526228770741,1.09378928953312,1.05378012816009,1.02632521782256,1.00801709239314,1.1102924529164,1.04859507710331,1.01823995680008
"Wake Island",0.0467737371755319,0.0518819286755319,0.0473221464893617,0.0494421023909574,0.0507355800930851,0.0495057166702128,0.0490268574760638,0.0477324607047872,0.0552498367898936,0.0456723229734043
"Wallis and Futuna",0.0594346279230769,0.055438545439206,0.0567657001761787,0.0549719772531017,0.0518930754962779,0.0646847019627792,0.0600646587990074,0.0627794762431762,0.0562852181885856,0.0505783255707196
"Western Sahara",2.57375220030515,2.45970244883188,2.46821114138873,2.64273385724879,3.00549842033528,2.68421218508552,2.63802276125753,2.41466891603499,2.31569522229738,2.50560505188824
"Yemen",0.8012736439973,0.784566264230423,0.74063853069577,0.650572060574257,0.784827418342034,0.738268416013501,0.896458030548605,0.775999784018002,0.787758964613861,0.639989470025653
